id,title,link,image_link,availability,price,mpn,description,condition
306346,Хот-дог,https://taplink.cc/vegandelivery/o/4acaa/,https://s.taplink.cc/p/d/8/8/d/1606759.jpg?0,in stock,150.00 RUB,PROFILE845465,"Пышная пшеничная булка со свежим листом салата, фирменным соусом ""5-й элемент"", солёными огурцами, сейтан-сосиской и луком-фри.",new
306343,Бургер,https://taplink.cc/vegandelivery/o/4aca7/,https://s.taplink.cc/p/3/0/b/c/1606756.jpg?0,in stock,300.00 RUB,PROFILE845465,"Фирменная котлета из красной фасоли, кукурузы и кинзы в слоях хрустящих овощей, карамелизованного лука и салата внутри мягкой булочки с кунжутом. Сдобрен томатным соусом с паприкой.

Булочка невероятно нежная и обычно чёрная, но иногда заменяется белой, если чёрных нет.",new
306340,Лазанья,https://taplink.cc/vegandelivery/o/4aca4/,https://s.taplink.cc/p/d/d/a/e/1606753.jpg?0,in stock,250.00 RUB,PROFILE845465,"Пряный соевый фарш с рублеными томатами, сельдереем, болгарским перцем, итальянскими травами, асафетидой и чили, с добавлением сытного растительного бекона и копчёного тофу, сдобренных сливочно-сырным веганским соусом, в слоях тонкого теста из цельнозерновой муки — ах, эта лазанья!",new
306337,Пицца,https://taplink.cc/vegandelivery/o/4aca1/,https://s.taplink.cc/p/b/3/c/c/1606750.jpg?0,in stock,650.00 RUB,PROFILE845465,"Пшеничное тесто, сейтан, шампиньоны, томаты, веганский чеддер собственного приготовления, болгарский перец, маслины, итальянские специи.

По вашему желанию можно приготовить пиццу без сейтана, оливок, грибов или ещё чего-нибудь :)",new
306334,Паштет "Лобионте",https://taplink.cc/vegandelivery/o/4ac9e/,https://s.taplink.cc/p/5/b/6/b/1606744.jpg?0,in stock,160.00 RUB,PROFILE845465,"Фасоль, специи, растительное масло, соль. 200 гр.",new
306331,Чёрный хумус,https://taplink.cc/vegandelivery/o/4ac9b/,https://s.taplink.cc/p/a/c/9/8/1606741.jpg?0,in stock,160.00 RUB,PROFILE845465,"Нут, чёрный кунжут, специи, растительное масло, соль. 200 гр.",new
306328,Хумус с вялеными томатами,https://taplink.cc/vegandelivery/o/4ac98/,https://s.taplink.cc/p/2/c/1/c/1606738.jpg?0,in stock,160.00 RUB,PROFILE845465,"Нут, вяленые томаты, базилик, специи, растительное масло, соль. 200 гр.",new
306325,Хумус с луком и грибами,https://taplink.cc/vegandelivery/o/4ac95/,https://s.taplink.cc/p/5/c/0/6/1606735.jpg?0,in stock,160.00 RUB,PROFILE845465,"Нут, вешенки, лук, растительное масло, специи, соль. 200 гр.",new
306322,Зелёный хумус,https://taplink.cc/vegandelivery/o/4ac92/,https://s.taplink.cc/p/6/e/a/b/1606732.jpg?0,in stock,150.00 RUB,PROFILE845465,"Нут, зелень, специи, растительное масло, соль. 200 гр.
",new
306319,Хумус "Оранжевый карри",https://taplink.cc/vegandelivery/o/4ac8f/,https://s.taplink.cc/p/3/c/b/5/1606729.jpg?0,in stock,150.00 RUB,PROFILE845465,"Нут, карри, специи, растительное масло, соль. 200 гр.",new
306316,Красный хумус,https://taplink.cc/vegandelivery/o/4ac8c/,https://s.taplink.cc/p/3/8/0/8/1606726.jpg?0,in stock,150.00 RUB,PROFILE845465,"Нут, свекла, специи, растительное масло, соль. 200 гр.",new
306313,Хумус классический,https://taplink.cc/vegandelivery/o/4ac89/,https://s.taplink.cc/p/9/0/e/5/1606717.jpg?0,in stock,150.00 RUB,PROFILE845465,"Нут, специи, растительное масло, соль. 200 гр.",new
306310,Тыквенный крем-суп,https://taplink.cc/vegandelivery/o/4ac86/,https://s.taplink.cc/p/8/d/7/9/1606711.jpg?0,in stock,120.00 RUB,PROFILE845465,"Картофель, морковь, лук, шампиньоны, масло растительное, специи.",new
306307,Крем-суп из шампиньонов,https://taplink.cc/vegandelivery/o/4ac83/,https://s.taplink.cc/p/7/1/3/4/1606708.jpg?0,in stock,150.00 RUB,PROFILE845465,"Картофель, морковь, лук, шампиньоны, масло растительное, специи.",new
306304,Крем-суп из цветной капусты,https://taplink.cc/vegandelivery/o/4ac80/,https://s.taplink.cc/p/5/3/8/c/1606705.jpg?0,in stock,120.00 RUB,PROFILE845465,"Картофель, морковь, цветная капуста, лук, масло растительное, специи.
",new
306301,Суши-сендвич "Под шубой",https://taplink.cc/vegandelivery/o/4ac7d/,https://s.taplink.cc/p/6/1/8/2/1606699.jpg?0,in stock,220.00 RUB,PROFILE845465,"Нори, рис, свекла, вешенки, вакаме, морковь, соус из кешью, лимонный сок, соевый соус, рисовый уксус, масло растительное, соль.
",new
306298,Суши-сэндвич со спаржей,https://taplink.cc/vegandelivery/o/4ac7a/,https://s.taplink.cc/p/1/d/d/7/1606696.jpg?0,in stock,220.00 RUB,PROFILE845465,"Нори, рис, чука, кешью, кунжут, соевый соус, синяя капуста, корень сельдерея, аджика, кокосовый порошок, масло растительное.",new
306295,Ваурма Овощной шашлык,https://taplink.cc/vegandelivery/o/4ac77/,https://s.taplink.cc/p/d/b/8/2/1606690.jpg?0,in stock,300.00 RUB,PROFILE845465,"Запечённый фалафель с овощами, фасолевый паштет, крем ""Аджика"", цветная капуста-гриль, баклажаны-гриль, листья салата, огурцы, томаты, зелень, лаваш.

Срок хранения — 24 часа.",new
306292,Ваурма Тофу-гриль,https://taplink.cc/vegandelivery/o/4ac74/,https://s.taplink.cc/p/a/d/5/8/1606687.jpg?0,in stock,300.00 RUB,PROFILE845465,"Тофу-гриль, соус ""мухамара"", фасолевый паштет, печёная цветная капуста, листья салата, огурцы, томаты, зелень, лаваш.

Срок хранения — 24 часа.",new
306289,Ваурма Классик,https://taplink.cc/vegandelivery/o/4ac71/,https://s.taplink.cc/p/1/5/b/a/1606684.jpg?0,in stock,300.00 RUB,PROFILE845465,"Нежный авторский ролл-сендвич с печёным фалафелем и перечно-мандариновым карри — полный обед в новом формате. Также в ролях: хумус, листья салата, огурцы, томаты, зелень, лаваш. Это надо попробовать!

Срок хранения — 24 часа.",new
306235,Матча-милк / шоко-милк,https://taplink.cc/vegandelivery/o/4ac3b/,https://s.taplink.cc/p/1/9/a/f/1606243.jpg?0,in stock,350.00 RUB,PROFILE845465,Холодный напиток на домашнем миндальном молоке,new
306226,Смузи в ассортименте (400 мл),https://taplink.cc/vegandelivery/o/4ac32/,https://s.taplink.cc/p/6/e/5/4/1606234.jpg?0,in stock,350.00 RUB,PROFILE845465,"Смузи в фирменных бутылках. Вкусы:

• малина-ананас (малина, ананас, вода)
• грин детокс (огурец, сельдерей, банан, шпинат, петрушка, лимонный сок)
• черничные ночи (черника, апельсин, банан)
• годжи (годжи, миндальное домашнее молоко, клубника, финики, банан)
• грин манго (кокосовая вода, манго, шпинат,банан, чиа, миндаль)
• стробери филдз (клубника, домашнее миндальное молоко, банан, финики)

",new
306220,Смузи-боул Суперфуд,https://taplink.cc/vegandelivery/o/4ac2c/,https://s.taplink.cc/p/5/9/b/5/1606231.jpg?0,in stock,350.00 RUB,PROFILE845465,"Шпинат, клубника, миндальное молоко, спирулина, банан, гранола из зелёной гречки, клубника, чиа, годжи.",new
306217,Смузи-боул в ассортименте,https://taplink.cc/vegandelivery/o/4ac29/,https://s.taplink.cc/p/c/b/5/3/1606213.jpg?0,in stock,390.00 RUB,PROFILE845465,"Основа смузи посыпается полезной гранолой, свежими ягодами, семенами чиа, годжи и так далее. 4 вида:

• Малина-банан (малина, банан, апельсин, гранола из зелёной гречки, голубика, кокосовая стружка, чиа, годжи)
• Экзотик (манго, кокосовое молоко, клубника, гранола из зелёной гречки, годжи, чиа)
• Аво (авокадо, шпинат, банан, сок лимона, клубника, апельсин, чиа, гранола из зелёной гречки, кокосовая стружка)
• Асаи (ягоды асаи, миндальное молоко, клубника, банан, чиа, голубика, гранола из зелёной гречки)",new
306214,Макарон большой (исфахан),https://taplink.cc/vegandelivery/o/4ac26/,https://s.taplink.cc/p/b/d/f/0/1606210.jpg?0,in stock,200.00 RUB,PROFILE845465,"Веганское пирожное макарон. Сотворено из миндальной муки, горохового белка, воды, нерафинированного сахара и свежих ягод",new
306208,Макарон маленький,https://taplink.cc/vegandelivery/o/4ac20/,https://s.taplink.cc/p/5/8/9/7/1606198.jpg?0,in stock,100.00 RUB,PROFILE845465,"Веганское пирожное макарон. Сотворено из миндальной муки, горохового белка, воды и нерафинированного сахара.",new
306205,Конфеты,https://taplink.cc/vegandelivery/o/4ac1d/,https://s.taplink.cc/p/2/5/1/9/1606195.jpg?0,in stock,60.00 RUB,PROFILE845465,"Конфеты из финика и кешью с добавлением корицы. Возможные обсыпки: кокосовая стружка, чёрный кунжут, мак, сублимированная малина, сублимированная ежевика, кэроб.

",new
306202,Raw-трюфели в ассортименте,https://taplink.cc/vegandelivery/o/4ac1a/,https://s.taplink.cc/p/0/f/8/a/1606189.jpg?0,in stock,100.00 RUB,PROFILE845465,"Сыроедческие трюфели с начинкой из шоколада, сиропа цикория и рисового молока, покрытые глазурью с добавлением матчи, сублимированной малины или белого шоколада. Выберите свой любимый вкус!

Идеально дополнят любой кофейный напиток.",new
306196,Баунти сыроедческий,https://taplink.cc/vegandelivery/o/4ac14/,https://s.taplink.cc/p/9/b/6/b/1606183.jpg?0,in stock,200.00 RUB,PROFILE845465,"Сыроедческая версия Баунти. Без сахара, без глютена. Состав: ячменный выпаренный солод, рисовое молоко, кокосовая мука, сироп топинамбура, сыроедческий шоколад.",new
306193,Сникерс сыроедческий,https://taplink.cc/vegandelivery/o/4ac11/,https://s.taplink.cc/p/7/b/e/b/1606180.jpg?0,in stock,200.00 RUB,PROFILE845465,"Сыроедческая версия Сникерса. Без сахара, без глютена. Состав: ячменный солод, сироп топинамбура, арахис, растительное молоко.",new
306190,Эклер,https://taplink.cc/vegandelivery/o/4ac0e/,https://s.taplink.cc/p/2/0/c/9/1606174.jpg?0,in stock,200.00 RUB,PROFILE845465,"Веганский эклер. В ролях: пшеничная мука, кокосовое масло, льняное семя, вода, начинка, в зависимости от вкуса, — ваниль или матча-крем.",new
306187,Круассан с матчой,https://taplink.cc/vegandelivery/o/4ac0b/,https://s.taplink.cc/p/1/f/2/7/1606171.jpg?0,in stock,150.00 RUB,PROFILE845465,Веганский круассан с чаем матча.,new
306184,Круассан шоколадный,https://taplink.cc/vegandelivery/o/4ac08/,https://s.taplink.cc/p/a/c/7/1/1606168.jpg?0,in stock,170.00 RUB,PROFILE845465,Веганский круассан с шоколадом.,new
306181,Матча-вафли,https://taplink.cc/vegandelivery/o/4ac05/,https://s.taplink.cc/p/8/1/d/d/1606165.jpg?0,in stock,430.00 RUB,PROFILE845465,"Веганские вафли с авторским соусом, который готовится с добавлением чая матча. Без глютена. Без сахара. Готовятся на кокосовых сливках.",new
306175,Шоколадный брауни,https://taplink.cc/vegandelivery/o/4abff/,https://s.taplink.cc/p/b/d/6/9/1606156.jpg?0,in stock,320.00 RUB,PROFILE845465,"Очень шоколадный брауни :)

Состав: безглютеновая мука, финики, кокосовое масло, растительный тёмный шоколад.",new
306169,Лимонный тарт,https://taplink.cc/vegandelivery/o/4abf9/,https://s.taplink.cc/p/e/f/2/a/1606153.jpg?0,in stock,350.00 RUB,PROFILE845465,"Вкуснейший веганский десерт без глютена.

Состав: кокосовое молоко, агава, лимонный сок, кукурузный крахмал, миндаль, безглютеновая мука, кокосовое масло.",new
306166,Сливочный тарт,https://taplink.cc/vegandelivery/o/4abf6/,https://s.taplink.cc/p/5/0/7/e/1606144.jpg?0,in stock,350.00 RUB,PROFILE845465,"Миндаль, финик, овсяные хлопья, кокосовое масло, кокосовые сливки, какао-масло, агар-агар, ягоды/сезонные фрукты, листья мяты.",new
306160,Мятный raw-торт,https://taplink.cc/vegandelivery/o/4abf0/,https://s.taplink.cc/p/f/6/a/a/1606132.jpg?0,in stock,350.00 RUB,PROFILE845465,"Кешью, масло какао, кокосовое молоко, агава, мята, лимон, какао, финики.",new
306157,Наполеон сыроедческий,https://taplink.cc/vegandelivery/o/4abed/,https://s.taplink.cc/p/6/9/1/8/1606126.jpg?0,in stock,350.00 RUB,PROFILE845465,"Сыроедческая версия популярного торта. В ролях: клубника, банан, кешью, сироп агавы, кокосовое молоко, кокосовая стружка.",new
306151,Панна котта (с малиной или с манго),https://taplink.cc/vegandelivery/o/4abe7/,https://s.taplink.cc/p/7/7/4/9/1606120.jpg?0,in stock,280.00 RUB,PROFILE845465,"Простой и изысканный веганский десерт.
Состав: кокосовые сливки, сироп топинамбура, малина/манго.",new
306148,Чиа-пуддинг,https://taplink.cc/vegandelivery/o/4abe4/,https://s.taplink.cc/p/1/a/5/b/1606111.jpg?0,in stock,280.00 RUB,PROFILE845465,"Чиа-пуддинг с малиной, черникой и мятой или манго на выбор.

В ролях: кокосовое молоко, малина/манго/черника (свежие ягоды, без добавления сахара), финик.",new
306145,Сырники,https://taplink.cc/vegandelivery/o/4abe1/,https://s.taplink.cc/p/1/c/6/2/1606102.jpg?0,in stock,300.00 RUB,PROFILE845465,"Сырники от Raw To Go. Отлично подойдут к завтраку или ланчу.

Состав: шёлковый тофу, растительный пробиотик, кокосовое масло extra virgin, сироп топинамбура, яблочный уксус, изюм, сыроедческая сметана из кешью.",new
306142,Ролл с копчёным тофу и мисо-соусом,https://taplink.cc/vegandelivery/o/4abde/,https://s.taplink.cc/p/e/a/0/d/1606096.jpg?0,in stock,350.00 RUB,PROFILE845465,"Рисовая бумага, морковь, огурец, битые огурцы, шпинат, микрозелень, гречневая лапша (соба), копчёный тофу, мисо-соус.

В одной порции — 2 ролла.",new
306139,Ролл в рисовой лепёшке,https://taplink.cc/vegandelivery/o/4abdb/,https://s.taplink.cc/p/b/1/6/7/1606093.jpg?0,in stock,280.00 RUB,PROFILE845465,"Ролл в рисовой лепёшке с фирменным арахисовым соусом.

В ролях: морковь, огурец, тофу, шпинат, красная капуста, чёрный кунжут, арахисовый соус",new
306136,Роллы с авокадо (raw),https://taplink.cc/vegandelivery/o/4abd8/,https://s.taplink.cc/p/d/f/0/a/1606087.jpg?0,in stock,350.00 RUB,PROFILE845465,"Состав: лист нори, сыроедческий сыр из кешью, авокадо, зелёный горошек, красный лук, raw аджика, соус liquid aminos Bragg.",new
306133,Салат с кейлом (без мёда),https://taplink.cc/vegandelivery/o/4abd5/,https://s.taplink.cc/p/4/d/d/c/1606084.jpg?0,in stock,300.00 RUB,PROFILE845465,"В оригинале этот салат идёт с медово-горчичной заправкой, но мы просим кафе делать для наших клиентов соус на сиропе агавы, либо готовить без соуса.

Состав: кейл, черри, варёный нут, морковь, миндаль, вяленая клюква, сладко-горчичная заправка.",new
306130,Салат с киноа и вялеными томатами,https://taplink.cc/vegandelivery/o/4abd2/,https://s.taplink.cc/p/c/c/b/a/1606081.jpg?0,in stock,280.00 RUB,PROFILE845465,"Черри, печёный перец, печёная свекла, шпинат, киноа, вяленые томаты, семечки подсолнечника.",new
306127,Тост с хумусом и печёными овощами,https://taplink.cc/vegandelivery/o/4abcf/,https://s.taplink.cc/p/e/d/a/d/1606078.jpg?0,in stock,350.00 RUB,PROFILE845465,"Тост с хумусом и печёными овощами на бездрожжевом хлебе. Хлеб на закваске, домашний хумус (с меньшим, чем обычно, количеством масла), печёный перец, печёная морковь с тимьяном, шпинат, вяленые томаты, микрозелень, микс семечек.",new
306124,Тост с авокадо,https://taplink.cc/vegandelivery/o/4abcc/,https://s.taplink.cc/p/a/9/4/2/1606075.jpg?0,in stock,350.00 RUB,PROFILE845465,"Тост с авокадо на бездрожжевом хлебе с бальзамико — это хлеб на закваске, авокадо, лимон, руккола, микс семечек, микрозелень и соус бальзамико.",new
306121,Сендвич на чёрном угольном хлебе,https://taplink.cc/vegandelivery/o/4abc9/,https://s.taplink.cc/p/c/5/c/b/1606072.jpg?0,in stock,350.00 RUB,PROFILE845465,"Угольный тостовый хлеб, вяленые томаты, свежие томаты, огурец, авокадо, растительный сыр, шпинат, микрозелень.

Подаётся горячим (рекомендуем разогреть).",new
306115,Сырбургер,https://taplink.cc/vegandelivery/o/4abc3/,https://s.taplink.cc/p/9/9/0/0/1606069.jpg?0,in stock,350.00 RUB,PROFILE845465,"Полезный и очень сытный веганский сыроедческий бургер от RawToGo.

Состав: булочка (морковь, мука миндальная обезжиренная, специи), raw-сыр из кешью, маринованный баклажан, розовый томат, огурец, маринованная морковь, сыроедческий сырный соус из кешью.",new
306112,Боул дня,https://taplink.cc/vegandelivery/o/4abc0/,https://s.taplink.cc/p/a/2/9/2/1606054.jpg?0,in stock,390.00 RUB,PROFILE845465,"Каждый день разный боул!

• Понедельник: итальянский боул. Киноа, свекольный песто, авокадо, вяленые томаты, черри, руккола, микс семечек.

• Вторник: суперфуд-боул. Булгур, батат, огурец, нут, вяленый томат, микрозелень, соус пряный: арахис, апельсин, кинза, корица, агава.

• Среда: азиатский боул с голубой лапшой. Рисовая лапша, копчёный тофу, огурец, морковь, шпинат, авокадо, фирменный арахисовый соус, микс семечек.

• Четверг: боул с чёрным рисом. Микс чёрного и бурого органического тайского риса, свекла, морковь, авокадо, брокколи, фирменный соус из кешью, микрозелень.

• Пятница: боул с хумусом. Киноа, печёная морковь, краснокочанная капуста, авокадо, огурец, шпинат, домашний хумус.",new
306109,Суп дня (с 12:00),https://taplink.cc/vegandelivery/o/4abbd/,https://s.taplink.cc/p/8/c/c/f/1606051.jpg?0,in stock,200.00 RUB,PROFILE845465,"Суп дня. Каждый день — разный!

Понедельник: из брокколи
Вторник: морковный
Среда: тыквенный с имбирём
Четверг: томатный
Пятница: грибной
Суббота: кукурузный
Воскресенье: свекольный",new
306097,Комбуча (330 мл),https://taplink.cc/vegandelivery/o/4abb1/,https://s.taplink.cc/p/c/5/1/3/1606039.jpg?0,in stock,220.00 RUB,PROFILE845465,"Вкуснейший ферментированный напиток из чая, ""Карибу комбуча"". Подавать лучше прохладным.

Состав: вода питьевая очищенная, сахар, чай, культура чайного гриба.
Присутствует натуральный осадок.
Энергетическая ценность на 100 мл: 24 кКал.",new
306091,Вода Функциональная,https://taplink.cc/vegandelivery/o/4abab/,https://s.taplink.cc/p/5/a/1/e/1606030.jpg?0,in stock,150.00 RUB,PROFILE845465,"Включена в программу ""Активное долголетие с высоким качеством жизни населения России"". 

Запатентованный способ производства повышает гидратационную способность питьевой воды (присоединение молекул воды к другим молекулам или ионам), позволяет увеличить лимфодренаж на 20-30%, делает токсины подвижными и способными перемещаться в лимфатический капилляр для дальнейшего удаления из организма в целом.",new
306088,Вода "Святой источник",https://taplink.cc/vegandelivery/o/4aba8/,https://s.taplink.cc/p/4/f/5/3/1606027.jpg?0,in stock,100.00 RUB,PROFILE845465,500 мл чистой воды.,new
306082,Свежевыжатые Соки,https://taplink.cc/vegandelivery/o/4aba2/,https://s.taplink.cc/p/0/3/6/7/1652842.jpg?0,in stock,250.00 RUB,PROFILE845465,Соки в ассортименте:,new
306046,Смузи "Лаймовый бриз",https://taplink.cc/vegandelivery/o/4ab7e/,https://s.taplink.cc/p/a/d/d/b/1605964.jpg?0,in stock,350.00 RUB,PROFILE845465,"Манго, банан, кокосовое молоко, сок лайма, мята.",new
306043,Смузи "Космо",https://taplink.cc/vegandelivery/o/4ab7b/,https://s.taplink.cc/p/4/e/b/6/1605952.jpg?0,in stock,350.00 RUB,PROFILE845465,"Банан, ежевика, черника, кокосовое молоко, кокосовая стружка, мак",new
306040,Смузи "Зелёный лис",https://taplink.cc/vegandelivery/o/4ab78/,https://s.taplink.cc/p/4/0/3/c/1605946.jpg?0,in stock,260.00 RUB,PROFILE845465,"Банан, яблоко, сельдерей, финики, петрушка",new
306037,Смузи "Шоколадный арахис",https://taplink.cc/vegandelivery/o/4ab75/,https://s.taplink.cc/p/c/0/9/d/1605937.jpg?0,in stock,260.00 RUB,PROFILE845465,"Банан, овсяное и кокосовое молоко, арахисовая паста, какао, мята",new
306031,Смузи-боул "Лаймовый бриз",https://taplink.cc/vegandelivery/o/4ab6f/,https://s.taplink.cc/p/9/2/d/9/1605931.jpg?0,in stock,400.00 RUB,PROFILE845465,"Освежающий смузи-боул из спелого манго, банана, кокосового молока, мяты и сока лайма в сочетании с хрустящей гранолой, орехами и слайсами киви.",new
306025,Смузи-боул "Зелёный лис",https://taplink.cc/vegandelivery/o/4ab69/,https://s.taplink.cc/p/c/5/2/a/1605919.jpg?0,in stock,300.00 RUB,PROFILE845465,"Смузи-боул из спелого банана, сочного яблока, сладких фиников, сельдерея и свежей мяты с добавлением гранолы, кешью и тыквенных семечек.",new
306022,Смузи-боул "Космо",https://taplink.cc/vegandelivery/o/4ab66/,https://s.taplink.cc/p/6/2/f/c/1605913.jpg?0,in stock,400.00 RUB,PROFILE845465,"Смузи из ягод ежевики и черники, из нежного банана и кокосового молока в сочетании с гранолой, кокосовой стружкой и маком. ",new
306016,Смузи-боул "Шоколадный арахис",https://taplink.cc/vegandelivery/o/4ab60/,https://s.taplink.cc/p/d/3/1/6/1605898.jpg?0,in stock,300.00 RUB,PROFILE845465,"Смузи из спелого банана, овсяного и кокосового молока, арахисовой пасты и какао с добавлением гранолы, слайсов банана и какао-крупки",new
306013,Любимые сырники,https://taplink.cc/vegandelivery/o/4ab5d/,https://s.taplink.cc/p/0/5/1/3/1605889.jpg?0,in stock,250.00 RUB,PROFILE845465,"100% веганские сырники со сгущёнкой собственного приготовления (из кокосового молока).

В составе: тофу, рисовая мука, банан, кокосовое молоко, тростниковый сахар, любовь.",new
306010,Чечевичные котлеты,https://taplink.cc/vegandelivery/o/4ab5a/,https://s.taplink.cc/p/5/b/2/d/1605883.jpg?0,in stock,260.00 RUB,PROFILE845465,"Нежные чечевичные котлеты с добавлением зелёного горошка, грецких орехов и ароматных специй. Подаются с гречкой и микс-салатом из овощей. ",new
306007,Тофу-скрэмбл,https://taplink.cc/vegandelivery/o/4ab57/,https://s.taplink.cc/p/9/7/b/f/1605868.jpg?0,in stock,300.00 RUB,PROFILE845465,"Нежный омлет из тофу с обжаренным болгарским перцем, луком, шпинатом и сочными овощами",new
306004,Тофу-стейк,https://taplink.cc/vegandelivery/o/4ab54/,https://s.taplink.cc/p/f/f/3/4/1605853.jpg?0,in stock,350.00 RUB,PROFILE845465,Сочный тофу-стейк в пряном маринаде на основе апельсинового сока — в сочетании с киноа и обжаренными в соевом соусе овощами и шампиньонами.,new
306001,Шницель,https://taplink.cc/vegandelivery/o/4ab51/,https://s.taplink.cc/p/6/0/0/2/1605847.jpg?0,in stock,300.00 RUB,PROFILE845465,Соевый шницель в фирменном маринаде. Подаётся с бурым рисом и обжаренными в соевом соусе овощами и грибами.,new
305998,Вегстроганоф,https://taplink.cc/vegandelivery/o/4ab4e/,https://s.taplink.cc/p/f/d/5/7/1605841.jpg?0,in stock,290.00 RUB,PROFILE845465,"Сочные кусочки соевого шницеля и шампиньонов, тушёные с протёртыми томатами и кокосовым молоком. Подаются с гречкой и микс-салатом",new
305989,Пибимпаб (боул),https://taplink.cc/vegandelivery/o/4ab45/,https://s.taplink.cc/p/2/b/1/a/1605820.jpg?0,in stock,280.00 RUB,PROFILE845465,"Корейское блюдо на основе риса с добавлением обжаренных шампиньонов, ростков сои, шпината и моркови. Дополняется свежим, хрустящим огурцом о стрым соусом кочуджан. ",new
305986,Сабджи (боул),https://taplink.cc/vegandelivery/o/4ab42/,https://s.taplink.cc/p/f/7/e/2/1605811.jpg?0,in stock,320.00 RUB,PROFILE845465,"Обжаренные в кокосовом молоке и индийских острых специях ""сабджи"" брокколи, нут и тофу выкладываются на бурый рис и дополняются свежим огурцом о сочным болгарским перцем.",new
305980,Греческий боул,https://taplink.cc/vegandelivery/o/4ab3c/,https://s.taplink.cc/p/1/a/c/1/1605799.jpg?0,in stock,360.00 RUB,PROFILE845465,"Яркий будда-боул на основе нута и киноа с добавлением нежного хумуса, микс-салата, маслин и свежих овощей (огурцы, томаты черри и болгарский перец). 330 г.",new
305977,Классический боул,https://taplink.cc/vegandelivery/o/4ab39/,https://s.taplink.cc/p/b/d/e/2/1605793.jpg?0,in stock,280.00 RUB,PROFILE845465,"Классический будда-боул по версии Зелёного лиса: обжаренные в соевом соусе тофу, нут и брокколи подаются с микс-салатом, хрустящей морковью и заправляются чесночным соусом. 
",new
305974,Феттучини по-итальянски,https://taplink.cc/vegandelivery/o/4ab36/,https://s.taplink.cc/p/b/d/8/8/1605784.jpg?0,in stock,360.00 RUB,PROFILE845465,"Паста с сочными баклажанами и кабачками в томатном соусе, с ароматными травами и специями. Украшается базиликом и веганским пармезаном. ",new
305971,Песто-паста,https://taplink.cc/vegandelivery/o/4ab33/,https://s.taplink.cc/p/f/9/7/7/1605778.jpg?0,in stock,400.00 RUB,PROFILE845465,"Фирменные спагетти из твёрдых сортов пшеницы, с нежной капустой брокколи, томатами черри и шампиньонами в домашнем соусе песто с ароматным базиликом. Посыпается веганским пармезаном",new
305965,Гречневая лапша,https://taplink.cc/vegandelivery/o/4ab2d/,https://s.taplink.cc/p/6/5/1/5/1605769.jpg?0,in stock,280.00 RUB,PROFILE845465,"Лапша с сочными овощами и шампиньонами в соусе терияки собственного приготовления, украшается зелёным луком и кунжутом.",new
305962,Рисовая лапша,https://taplink.cc/vegandelivery/o/4ab2a/,https://s.taplink.cc/p/c/3/2/d/1605751.jpg?0,in stock,280.00 RUB,PROFILE845465,"Лапша с нежным обжаренным тофу, кукурузой и шпинатом, в соусе на основе кокосового молока и лаймового сока, украшается кунжутом и свежей кинзой.",new
305959,Путешествие в Тай,https://taplink.cc/vegandelivery/o/4ab27/,https://s.taplink.cc/p/f/9/4/1/1605739.jpg?0,in stock,300.00 RUB,PROFILE845465,"Рисовая лапша с обжаренной морковью, ростками сои, болгарским перцем, нори, тофу, арахисом, кинзой и фирменной заправкой на основе соевого соуса и чёрной соли.",new
305953,Тендян тиге,https://taplink.cc/vegandelivery/o/4ab21/,https://s.taplink.cc/p/b/5/f/0/1605709.jpg?0,in stock,340.00 RUB,PROFILE845465,"Фирменный острый корейский суп на основе пасты из соевых бобов с нежным кабачком, картофелем, шампиньонами и ростками сои. Подаётся с пиалой риса. ",new
305950,Карри-Тай,https://taplink.cc/vegandelivery/o/4ab1e/,https://s.taplink.cc/p/a/5/7/6/1605703.jpg?0,in stock,360.00 RUB,PROFILE845465,"Острый тайский суп на основе насыщенного овощного бульона и кокосового молока в сочетании с обжаренным тофу, рисовой лапшой, ростками сои и капустой брокколи. Готовится с добавлением сока лайма и пряных специй карри. ",new
305947,Пряный фо,https://taplink.cc/vegandelivery/o/4ab1b/,https://s.taplink.cc/p/5/7/2/5/1605688.jpg?0,in stock,330.00 RUB,PROFILE845465,"Острый вьетнамский суп: насыщенный бульон с бадьяном и корицей в сочетании с обжаренным тофу, листьями бок-чоя, грибами, ростками сои и лапшой рамен.",new
305944,Японский мисо,https://taplink.cc/vegandelivery/o/4ab18/,https://s.taplink.cc/p/0/8/e/8/1605682.jpg?0,in stock,280.00 RUB,PROFILE845465,"Традиционный японский суп на основе мисо-пасты, с водорослями вакаме, грибами шиитаке, гречневой лапшой и обжаренным тофу.

При заказе выберите степень остроты супа (неострый, слабо-острый, средне-острый, острый).",new
305941,Пита с хумусом и овощами,https://taplink.cc/vegandelivery/o/4ab15/,https://s.taplink.cc/p/c/0/1/b/1605673.jpg?0,in stock,230.00 RUB,PROFILE845465,"Тёплая пита с хумусом собственного приготовления и свежими овощами: сладким помидором, хрустящим огурцом, красным луком и китайской капустой.",new
305940,Пита с овощами и специями,https://taplink.cc/vegandelivery/o/4ab14/,https://s.taplink.cc/p/a/6/0/6/1605669.jpg?0,in stock,220.00 RUB,PROFILE845465,"Фирменная пита с начинкой из сочных овощей, нежного тофу и сладкой кукурузы в соусе с добавлением индийский специй ""гарам масала""",new
